GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Eclipse Smarthome Constants generator Maven Plugin,io.kokuwa.edge.esh.constants.maven.plugin,GenerateConstantsMojo,49,599,0,6,12,116,0,30,0,27
